Game Turn, Player, System, Tree, Node, Result, Data
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, SUCCESS, Contract Manager Decorator, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, SUCCESS, Add Goal Tech, No tech submitted/No civic submitted
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Priority, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Check Plot, Plot 60 72: FEATURE_FLOODPLAINS
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Contract Manager Decorator, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Priority, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Find Available Unit, Not seeking units
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Concurrent, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Protect Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Move Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Clear Plot, Clearing with 0
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Concurrent, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Contract Manager Decorator, No contract,
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Build Unit, Not Building
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Has Player Ability, --, Wonders, Failed
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Contract Manager Decorator, No contract,
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Priority, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Find Available Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Contract Manager Decorator, No contract,
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Build Unit, Not Building
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Cancel Contract, No contract
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Move Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City District, READY, Build Production, Using builder charge at 60 72
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, FAILURE, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_FORT; Value: 284
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, FAILURE, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, FAILURE, Concurrent, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 58 76
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, FAILURE, Priority, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, FAILURE, Check Plot, Plot 58 76: Clear
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, FAILURE, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, SUCCESS, Priority, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, SUCCESS, Find Available Unit, Not seeking units
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Build Unit, Not Building
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, SUCCESS, Cancel Contract, No contract
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, FAILURE, Concurrent, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, FAILURE, Protect Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Move Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Clear Plot, Clearing with 0
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Priority, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Find Available Unit, Not seeking units
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Build Unit, Not Building
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Cancel Contract, No contract
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Concurrent, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Protect Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Move Unit, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Building, RUNNING, Sequence, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Building, READY, Decode Trigger, Unit: UNIT_COURSER; Value: 17
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Building, READY, Contract Manager Decorator, 
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Building, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Building, RUNNING, Contract Manager Decorator, Contract 1211: running,
59, 17, City LOC_CITY_NAME_YEREVAN, Build City Building, READY, Build Unit, UNIT_COURSER: Building at 28.0
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, FAILURE, Concurrent, 
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, SUCCESS, Is City Threatened, City under threat
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, SUCCESS, Operation Defend Units, 
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, FAILURE, Concurrent, 
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, SUCCESS, Recruit Units, Recruited: 0; Recruiting: NONE Total: 0. Ready: YES
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, FAILURE, Priority, 
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, FAILURE, Can Alpha City, No Alpha
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, FAILURE, Garrison City, 
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, READY, Operation Attack City, 
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, READY, Operation Attack Units, 
59, 18, Defense LOC_CITY_NAME_BUENOS_AIRES, Simple City Defense, READY, Operation Move, Inactive
59, 18, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Concurrent, 
59, 18, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Find Available Unit, 
59, 18, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Find Unit Targets, 
59, 18, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Upgrade Units, 
59, 18, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Move Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, SUCCESS, Concurrent, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, SUCCESS, City Attack, No enemy units in range
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, RUNNING, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Decode Trigger, District: DISTRICT_INDUSTRIAL_ZONE; Value: 204
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, RUNNING, Concurrent, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, SUCCESS, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, SUCCESS, Contract Manager Decorator, No contract,
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, SUCCESS, Purchase Plot, Not Buying anything
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, SUCCESS, Reserve Plot, Reserving plot 34 75
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, RUNNING, Contract Manager Decorator, Contract 1184: running,
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Add Goal Tech, TECH_APPRENTICESHIP: Building/No civic submitted
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Priority, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Check Plot, Plot 34 75: FEATURE_FLOODPLAINS
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Contract Manager Decorator, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Priority, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Find Available Unit, Not seeking units
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Concurrent, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Protect Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Move Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Clear Plot, Clearing with 0
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Concurrent, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Contract Manager Decorator, No contract,
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Build Unit, Not Building
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Has Player Ability, --, Wonders, Failed
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Contract Manager Decorator, No contract,
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Priority, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Find Available Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Contract Manager Decorator, No contract,
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Build Unit, Not Building
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Cancel Contract, No contract
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Move Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City District, READY, Build Production, Using builder charge at 34 75
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, RUNNING, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, READY, Decode Trigger, Building: BUILDING_GRANARY; Value: 362
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, READY, Contract Manager Decorator, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, READY, Add Goal Tech, No tech submitted/No civic submitted
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, RUNNING, Contract Manager Decorator, Contract 1185: waiting 3 of 5 turns,
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, READY, Build Unit, BUILDING_GRANARY: Accepted at 362.0
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, SUCCESS, Concurrent, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, FAILURE, City Attack, Cannot attack
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_PASTURE; Value: 607
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Concurrent, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Reserve Plot, Reserving plot 34 76
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Priority, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Check Plot, Plot 34 76: Clear
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Priority, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Build Unit, Not Building
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Cancel Contract, No contract
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Concurrent, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Protect Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Move Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Clear Plot, Clearing with 0
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Sequence, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Priority, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 1186: waiting 3 of 8 turns,
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Accepted at 607.0
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Cancel Contract, Canceling contract 1186
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Concurrent, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Protect Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Move Unit, 
59, 18, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
59, 20, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Concurrent, 
59, 20, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Find Available Unit, 
59, 20, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Find Unit Targets, 
59, 20, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Upgrade Units, 
59, 20, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Move Unit, 
59, 20, City LOC_CITY_NAME_KUMASI, Simple City Tree, SUCCESS, Concurrent, 
59, 20, City LOC_CITY_NAME_KUMASI, Simple City Tree, SUCCESS, City Attack, No enemy units in range
59, 20, City LOC_CITY_NAME_KUMASI, Build City Building, RUNNING, Sequence, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Building, READY, Decode Trigger, Building: BUILDING_CASTLE; Value: 501
59, 20, City LOC_CITY_NAME_KUMASI, Build City Building, SUCCESS, Contract Manager Decorator, Contract 1212: waiting 0 of 5 turns,
59, 20, City LOC_CITY_NAME_KUMASI, Build City Building, READY, Add Goal Tech, TECH_CASTLES: Done/No civic submitted
59, 20, City LOC_CITY_NAME_KUMASI, Build City Building, RUNNING, Contract Manager Decorator, No contract,
59, 20, City LOC_CITY_NAME_KUMASI, Build City Building, RUNNING, Build Unit, BUILDING_CASTLE: Accepted at 501.0
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, RUNNING, Sequence, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 322
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, RUNNING, Sequence, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Concurrent, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 68 25
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Priority, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Check Plot, Plot 68 25: Clear
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Sequence, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Priority, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Build Unit, Not Building
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Cancel Contract, No contract
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Concurrent, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Protect Unit, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Move Unit, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Clear Plot, Clearing with 0
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, RUNNING, Sequence, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Priority, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Contract Manager Decorator, No contract,
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Build Unit, Not Building
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Cancel Contract, No contract
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, RUNNING, Concurrent, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, RUNNING, Move Unit, Moving unit to 68 25
59, 20, City LOC_CITY_NAME_KUMASI, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
59, 20, City LOC_CITY_NAME_KUMASI, Build City District, RUNNING, Sequence, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City District, SUCCESS, Decode Trigger, District: DISTRICT_THEATER; Value: 922
59, 20, City LOC_CITY_NAME_KUMASI, Build City District, SUCCESS, Concurrent, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City District, SUCCESS, Sequence, 
59, 20, City LOC_CITY_NAME_KUMASI, Build City District, SUCCESS, Contract Manager Decorator, No contract,
59, 20, City LOC_CITY_NAME_KUMASI, Build City District, SUCCESS, Purchase Plot, Not Buying anything
59, 20, City LOC_CITY_NAME_KUMASI, Build City District, SUCCESS, Reserve Plot, Reserving plot 69 25
59, 20, City LOC_CITY_NAME_KUMASI, Build City District, SUCCESS, Contract Manager Decorator, 
